Log file open, 02/04/23 20:21:42
[2023.02.05-01.22.01:993][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.05-01.22.01:993][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.05-01.22.03:697][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/SettlersOfSomoria.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/SettlersOfSomoria.uproject"  -platform=all'
[2023.02.05-01.22.03:723][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/SettlersOfSomoria.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/SettlersOfSomoria.uproject"  -platform=all" ]
[2023.02.05-01.22.04:281][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.05-01.22.04:281][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.05-01.22.04:281][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.05-01.22.04:281][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.05-01.22.04:281][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.05-01.22.04:281][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.05-01.22.04:281][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.05-01.22.04:318][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.05-01.22.04:355][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.05-01.22.04:394][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.05-01.22.04:490][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.05-01.22.04:799][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.05-01.22.05:088][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.05-01.22.05:089][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.05-01.22.05:153][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.05-01.22.05:153][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.05-01.22.05:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.05-01.22.05:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.05-01.22.05:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.05-01.22.05:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.05-01.22.05:322][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.05-01.22.05:322][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.05-01.22.05:322][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.05-01.22.05:363][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.05-01.22.05:363][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.05-01.22.05:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.05-01.22.05:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.05-01.22.05:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.05-01.22.05:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.05-01.22.05:469][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.05-01.22.05:495][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.05-01.22.05:549][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.05-01.22.05:549][  0]LogTargetPlatformManager:   ADPCM
[2023.02.05-01.22.05:549][  0]LogTargetPlatformManager:   PCM
[2023.02.05-01.22.05:708][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.05-01.22.05:708][  0]LogTargetPlatformManager:   BINKA
[2023.02.05-01.22.06:154][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.05-01.22.06:154][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.05-01.22.06:154][  0]LogTargetPlatformManager:   OGG
[2023.02.05-01.22.06:188][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.05-01.22.06:188][  0]LogTargetPlatformManager:   OPUS
[2023.02.05-01.22.08:361][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.05-01.22.08:447][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.05-01.22.08:647][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.05-01.22.08:681][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.05-01.22.08:831][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.05-01.22.08:832][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.05-01.22.08:832][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.05-01.22.08:832][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.05-01.22.09:171][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.05-01.22.09:172][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.05-01.22.09:172][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.05-01.22.09:249][  0]LogDerivedDataCache: Speed tests for C:/Users/Louis/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.08 seconds
[2023.02.05-01.22.09:249][  0]LogDerivedDataCache: Display: Performance to C:/Users/Louis/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.20ms. RandomReadSpeed=23.71MBs, RandomWriteSpeed=67.84MBs. Assigned SpeedClass 'Local'
[2023.02.05-01.22.09:250][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Louis/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.05-01.22.09:250][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.05-01.22.09:250][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.05-01.22.09:283][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.05-01.22.09:283][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.05-01.22.09:938][  0]LogShaderCompilers: Guid format shader working directory is -35 characters bigger than the processId version (C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/Shaders/WorkingDirectory/13288/).
[2023.02.05-01.22.09:939][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Louis/AppData/Local/Temp/UnrealShaderWorkingDir/FDF4043B41CFD73F5F0E869012F2C11B/'.
[2023.02.05-01.22.09:979][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.05-01.22.10:013][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.02.05-01.22.27:194][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.05-01.22.27:205][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.05-01.22.29:004][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: ---
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: ---
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.05-01.22.29:100][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.05-01.22.34:948][  0]LogSlate: Using FreeType 2.10.0
[2023.02.05-01.22.35:084][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.05-01.22.36:812][  0]LogAssetRegistry: FAssetRegistry took 0.0735 seconds to start up
[2023.02.05-01.22.37:217][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.05-01.22.56:441][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.05-01.22.56:973][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.05-01.22.56:982][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54C00][000005DE446ED800 52] GlobalDefaults, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55E00][000005DE447C7800 52] Windows, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55A00][000005DE3BCB0000 52] WindowsEditor, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54A00][000005DE44622800 52] WindowsServer, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55400][000005DE45455000 52] WindowsClient, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55200][000005DE47510000 52] IOS, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55000][000005DE4F410000 52] iPadAir2, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56A00][000005DE4F417800 52] IPadPro, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56C00][000005DE4F415000 52] iPadAir3, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54600][000005DE4F41A000 52] iPadAir4, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56800][000005DE4F41C800 52] iPadAir5, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54400][000005DE45452800 52] iPadMini4, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56200][000005DE4F450000 52] iPadMini5, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55600][000005DE4F455000 52] iPadMini6, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58800][000005DE4F45C800 52] iPhone6S, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58A00][000005DE4F45A000 52] iPhone7, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58C00][000005DE4F457800 52] iPodTouch7, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57C00][000005DE4F412800 52] iPhone6SPlus, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55800][000005DE4F460000 52] iPhone7Plus, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57A00][000005DE4F465000 52] iPhoneSE, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE53C00][000005DE4F467800 52] iPhone8, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57600][000005DE4F46A000 52] iPhone8Plus, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE55C00][000005DE4F46C800 52] iPhoneX, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57200][000005DE4F452800 52] iPhoneXS, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57800][000005DE4F490000 52] iPhoneXSMax, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57E00][000005DE4F495000 52] iPhoneXR, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58000][000005DE4F497800 52] iPhone11, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE53A00][000005DE4F49A000 52] iPhone11Pro, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56000][000005DE4F49C800 52] iPhone11ProMax, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE52600][000005DE4F462800 52] iPhoneSE2, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58400][000005DE4F4A0000 52] iPhone12Mini, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56600][000005DE4F4A5000 52] iPhone12, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54200][000005DE4F4A7800 52] iPhone12Pro, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57400][000005DE4F4AA000 52] iPhone12ProMax, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58E00][000005DE4F4AC800 52] iPhone13Mini, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59000][000005DE4F492800 52] iPhone13, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59200][000005DE4F4B0000 52] iPhone13Pro, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59600][000005DE4F4B5000 52] iPhone13ProMax, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59800][000005DE4F4B7800 52] iPhoneSE3, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59C00][000005DE4F4BA000 52] iPhone14, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58200][000005DE4F4BC800 52] iPhone14Plus, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE56E00][000005DE4F4A2800 52] iPhone14Pro, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE58600][000005DE4F4D0000 52] iPhone14ProMax, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5A000][000005DE4F4D5000 52] iPadPro105, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5A200][000005DE4F4D7800 52] iPadPro129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5A600][000005DE4F4DA000 52] iPadPro97, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5A800][000005DE4F4DC800 52] iPadPro2_129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5AC00][000005DE4F4B2800 52] iPad5, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59A00][000005DE4F4F0000 52] iPad6, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE54000][000005DE4F4F5000 52] iPad7, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59400][000005DE4F4F7800 52] iPad8, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5B000][000005DE4F4FA000 52] iPad9, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5B200][000005DE4F4FC800 52] iPad10, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5B600][000005DE4F4D2800 52] iPadPro11, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5B800][000005DE4F510000 52] iPadPro2_11, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5BC00][000005DE4F515000 52] iPadPro3_11, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5AA00][000005DE4F517800 52] iPadPro4_11, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE53800][000005DE4F51A000 52] iPadPro3_129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5A400][000005DE4F51C800 52] iPadPro4_129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5C000][000005DE4F4F2800 52] iPadPro5_129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5C200][000005DE4F520000 52] iPadPro6_129, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5C600][000005DE4F525000 52] AppleTV, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5C800][000005DE4F527800 52] AppleTV4K, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5CC00][000005DE4F52A000 52] AppleTV2_4K, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5BA00][000005DE4F52C800 52] TVOS, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5DE00][000005DE4F540000 52] Mac, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5DA00][000005DE4F542800 52] MacEditor, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE59E00][000005DE4F547800 52] MacClient, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5D400][000005DE4F54A000 52] MacServer, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5E400][000005DE4F512800 52] Linux, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5E600][000005DE4F522800 52] LinuxEditor, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5D000][000005DE4F54C800 52] LinuxArm64Editor, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5D600][000005DE4F530000 52] LinuxArm64, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE53E00][000005DE4F535000 52] LinuxClient, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5AE00][000005DE4F537800 52] LinuxArm64Client, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5DC00][000005DE4F53A000 52] LinuxServer, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5B400][000005DE4F53C800 52] LinuxArm64Server, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE57000][000005DE4F545000 52] Android, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5EA00][000005DE4F550000 52] Android_Preview_OpenGL, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5E800][000005DE4F555000 52] Android_Preview_Vulkan, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5CE00][000005DE4F557800 52] Android_Low, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5E000][000005DE4F55A000 52] Android_Mid, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5D200][000005DE4F55C800 52] Android_High, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5F000][000005DE4F532800 52] Android_Default, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5F200][000005DE4F4E0000 52] Android_Adreno4xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5F600][000005DE4F4E5000 52] Android_Adreno5xx_Low, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5F800][000005DE4F4E7800 52] Android_Adreno5xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5FC00][000005DE4F4EA000 52] Android_Adreno6xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5EE00][000005DE4F4EC800 52] Android_Adreno6xx_Vulkan, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5CA00][000005DE4F552800 52] Android_Adreno7xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4EE5EC00][000005DE4F560000 52] Android_Adreno7xx_Vulkan, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4E8AFE00][000005DE4F565000 52] Android_Mali_T6xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4677EA00][000005DE4F567800 52] Android_Mali_T7xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4F590000][000005DE4F56A000 52] Android_Mali_T8xx, 
[2023.02.05-01.22.56:983][  0]LogDeviceProfileManager: 	[000005DE4F591200][000005DE4F56C800 52] Android_Mali_G71, 
