Log file open, 02/06/23 15:35:13
[2023.02.06-21.10.25:411][586]LogTemp: Warning: RampVector X=-0.854 Y=-1.420 Z=-1.114    delta X=-0.740 Y=-1.494 Z=-1.091      velocity X=-53.403 Y=-92.451 Z=-71.417
[2023.02.06-21.10.25:425][587]LogTemp: Warning: RampVector X=-0.810 Y=-1.364 Z=-1.136    delta X=-0.705 Y=-1.432 Z=-1.115      velocity X=-35.133 Y=-89.028 Z=-64.671
[2023.02.06-21.10.25:437][588]LogTemp: Warning: RampVector X=-0.542 Y=-0.924 Z=-0.812    delta X=-0.475 Y=-0.967 Z=-0.799      velocity X=-43.039 Y=-73.361 Z=-64.514
[2023.02.06-21.10.25:451][589]LogTemp: Warning: RampVector X=-0.451 Y=-0.827 Z=-0.947    delta X=-0.389 Y=-0.868 Z=-0.934      velocity X=-33.489 Y=-58.965 Z=-68.437
[2023.02.06-21.10.25:463][590]LogTemp: Warning: RampVector X=-0.279 Y=-0.561 Z=-0.821    delta X=-0.234 Y=-0.591 Z=-0.812      velocity X=-24.734 Y=-46.761 Z=-69.751
[2023.02.06-21.10.25:478][591]LogTemp: Warning: RampVector X=-0.183 Y=-0.455 Z=-0.962    delta X=-0.139 Y=-0.484 Z=-0.954      velocity X=-14.512 Y=-32.042 Z=-69.824
[2023.02.06-21.10.25:496][592]LogTemp: Warning: RampVector X=-0.031 Y=-0.281 Z=-1.187    delta X=0.016 Y=-0.312 Z=-1.178      velocity X=-3.433 Y=-15.195 Z=-69.273
[2023.02.06-21.10.25:509][593]LogTemp: Warning: RampVector X=0.096 Y=-0.057 Z=-0.989    delta X=0.131 Y=-0.081 Z=-0.982      velocity X=4.998 Y=-2.846 Z=-68.362
[2023.02.06-21.10.25:523][594]LogTemp: Warning: RampVector X=0.220 Y=0.125 Z=-0.992    delta X=0.254 Y=0.102 Z=-0.986      velocity X=13.455 Y=9.358 Z=-67.066
[2023.02.06-21.10.25:538][595]LogTemp: Warning: RampVector X=0.272 Y=0.234 Z=-0.828    delta X=0.300 Y=0.215 Z=-0.823      velocity X=33.214 Y=10.570 Z=-63.496
[2023.02.06-21.10.25:549][596]LogTemp: Warning: RampVector X=0.385 Y=0.394 Z=-0.865    delta X=0.415 Y=0.374 Z=-0.859      velocity X=27.529 Y=30.121 Z=-64.542
[2023.02.06-21.10.25:562][597]LogTemp: Warning: RampVector X=0.466 Y=0.522 Z=-0.829    delta X=0.496 Y=0.502 Z=-0.824      velocity X=34.232 Y=40.591 Z=-63.288
[2023.02.06-21.10.25:578][598]LogTemp: Warning: RampVector X=0.500 Y=0.590 Z=-0.742    delta X=0.528 Y=0.570 Z=-0.737      velocity X=40.536 Y=50.015 Z=-62.144
[2023.02.06-21.10.25:593][599]LogTemp: Warning: RampVector X=0.795 Y=0.985 Z=-0.959    delta X=0.834 Y=0.957 Z=-0.951      velocity X=48.690 Y=63.085 Z=-60.700
[2023.02.06-21.10.25:604][600]LogTemp: Warning: RampVector X=0.753 Y=0.959 Z=-0.783    delta X=0.788 Y=0.935 Z=-0.777      velocity X=70.487 Y=63.282 Z=-56.948
[2023.02.06-21.10.25:615][601]LogTemp: Warning: RampVector X=0.808 Y=1.052 Z=-0.735    delta X=0.844 Y=1.027 Z=-0.729      velocity X=62.551 Y=84.301 Z=-58.435
[2023.02.06-21.10.25:629][602]LogTemp: Warning: RampVector X=0.892 Y=1.182 Z=-0.714    delta X=0.930 Y=1.155 Z=-0.707      velocity X=69.773 Y=95.394 Z=-57.239
[2023.02.06-21.10.25:645][603]LogTemp: Warning: RampVector X=1.085 Y=1.463 Z=-0.760    delta X=1.130 Y=1.431 Z=-0.753      velocity X=93.405 Y=97.221 Z=-53.253
[2023.02.06-21.10.25:658][604]LogTemp: Warning: RampVector X=1.169 Y=1.601 Z=-0.726    delta X=1.218 Y=1.566 Z=-0.718      velocity X=85.638 Y=121.031 Z=-54.629
[2023.02.06-21.10.25:668][605]LogTemp: Warning: RampVector X=1.316 Y=1.827 Z=-0.725    delta X=1.372 Y=1.788 Z=-0.716      velocity X=94.152 Y=134.642 Z=-53.219
[2023.02.06-21.10.25:678][606]LogTemp: Warning: RampVector X=1.141 Y=1.602 Z=-0.574    delta X=1.191 Y=1.567 Z=-0.566      velocity X=121.794 Y=131.408 Z=-48.700
[2023.02.06-21.10.25:695][607]LogTemp: Warning: RampVector X=1.761 Y=2.504 Z=-0.786    delta X=1.840 Y=2.449 Z=-0.773      velocity X=111.274 Y=161.765 Z=-50.684
[2023.02.06-21.10.25:707][608]LogTemp: Warning: RampVector X=1.402 Y=2.016 Z=-0.580    delta X=1.468 Y=1.970 Z=-0.569      velocity X=133.044 Y=163.227 Z=-47.440
[2023.02.06-21.10.25:718][609]LogTemp: Warning: RampVector X=1.495 Y=2.173 Z=-0.572    delta X=1.569 Y=2.122 Z=-0.560      velocity X=126.002 Y=185.723 Z=-48.878
[2023.02.06-21.10.25:730][610]LogTemp: Warning: RampVector X=1.535 Y=2.254 Z=-0.548    delta X=1.614 Y=2.199 Z=-0.536      velocity X=152.313 Y=184.483 Z=-45.078
[2023.02.06-21.10.25:741][611]LogTemp: Warning: RampVector X=1.630 Y=2.419 Z=-0.546    delta X=1.719 Y=2.357 Z=-0.533      velocity X=140.205 Y=210.141 Z=-47.472
[2023.02.06-21.10.25:753][612]LogTemp: Warning: RampVector X=1.822 Y=2.917 Z=-0.612    delta X=2.016 Y=2.783 Z=-0.582      velocity X=147.736 Y=223.940 Z=-46.933
[2023.02.06-21.10.25:766][613]LogTemp: Warning: RampVector X=1.768 Y=2.842 Z=-0.561    delta X=1.952 Y=2.715 Z=-0.533      velocity X=148.383 Y=240.845 Z=-47.531
[2023.02.06-21.10.25:776][614]LogTemp: Warning: RampVector X=1.482 Y=2.391 Z=-0.450    delta X=1.634 Y=2.287 Z=-0.427      velocity X=154.493 Y=250.697 Z=-47.218
[2023.02.06-21.10.25:788][615]LogTemp: Warning: RampVector X=1.654 Y=2.677 Z=-0.480    delta X=1.820 Y=2.563 Z=-0.455      velocity X=161.144 Y=261.434 Z=-46.916
[2023.02.06-21.10.25:800][616]LogTemp: Warning: RampVector X=2.477 Y=4.023 Z=-0.678    delta X=2.721 Y=3.857 Z=-0.642      velocity X=169.597 Y=277.171 Z=-46.727
[2023.02.06-21.10.25:810][617]LogTemp: Warning: RampVector X=1.774 Y=2.892 Z=-0.470    delta X=1.943 Y=2.778 Z=-0.445      velocity X=174.712 Y=287.968 Z=-46.809
[2023.02.06-21.10.25:821][618]LogTemp: Warning: RampVector X=1.612 Y=2.636 Z=-0.414    delta X=1.762 Y=2.536 Z=-0.392      velocity X=180.934 Y=296.804 Z=-46.643
[2023.02.06-21.10.25:832][619]LogTemp: Warning: RampVector X=2.120 Y=3.478 Z=-0.525    delta X=2.313 Y=3.349 Z=-0.497      velocity X=187.804 Y=308.807 Z=-46.617
[2023.02.06-21.10.25:842][620]LogTemp: Warning: RampVector X=2.020 Y=3.324 Z=-0.485    delta X=2.197 Y=3.206 Z=-0.460      velocity X=193.308 Y=320.099 Z=-46.782
[2023.02.06-21.10.25:853][621]LogTemp: Warning: RampVector X=2.569 Y=4.243 Z=-0.596    delta X=2.787 Y=4.099 Z=-0.566      velocity X=200.656 Y=333.601 Z=-46.936
[2023.02.06-21.10.25:864][622]LogTemp: Warning: RampVector X=2.145 Y=3.560 Z=-0.487    delta X=2.319 Y=3.446 Z=-0.462      velocity X=216.692 Y=327.531 Z=-44.093
[2023.02.06-21.10.25:880][623]LogTemp: Warning: RampVector X=2.673 Y=4.454 Z=-0.589    delta X=2.882 Y=4.318 Z=-0.560      velocity X=203.678 Y=341.892 Z=-45.232
[2023.02.06-21.10.25:896][624]LogTemp: Warning: RampVector X=3.326 Y=5.573 Z=-0.728    delta X=3.574 Y=5.414 Z=-0.694      velocity X=200.301 Y=336.268 Z=-43.922
[2023.02.06-21.10.25:911][625]LogTemp: Warning: RampVector X=2.871 Y=5.946 Z=-0.793    delta X=3.578 Y=5.498 Z=-0.698      velocity X=193.333 Y=327.637 Z=-42.361
[2023.02.06-21.10.25:925][626]LogTemp: Warning: RampVector X=2.232 Y=4.761 Z=-0.632    delta X=2.816 Y=4.397 Z=-0.555      velocity X=163.233 Y=338.867 Z=-44.809
[2023.02.06-21.10.25:936][627]LogTemp: Warning: RampVector X=1.780 Y=3.801 Z=-0.493    delta X=2.227 Y=3.526 Z=-0.436      velocity X=162.830 Y=346.655 Z=-44.972
[2023.02.06-21.10.25:946][628]LogTemp: Warning: RampVector X=1.767 Y=3.778 Z=-0.480    delta X=2.197 Y=3.517 Z=-0.425      velocity X=166.038 Y=352.196 Z=-44.650
[2023.02.06-21.10.25:958][629]LogTemp: Warning: RampVector X=1.844 Y=3.949 Z=-0.490    delta X=2.278 Y=3.687 Z=-0.436      velocity X=165.547 Y=351.671 Z=-43.617
[2023.02.06-21.10.25:969][630]LogTemp: Warning: RampVector X=1.806 Y=3.871 Z=-0.478    delta X=2.215 Y=3.628 Z=-0.427      velocity X=163.504 Y=349.543 Z=-43.107
[2023.02.06-21.10.25:980][631]LogTemp: Warning: RampVector X=1.807 Y=3.878 Z=-0.469    delta X=2.200 Y=3.646 Z=-0.420      velocity X=184.188 Y=338.101 Z=-39.797
[2023.02.06-21.10.25:992][632]LogTemp: Warning: RampVector X=2.032 Y=4.367 Z=-0.525    delta X=2.456 Y=4.121 Z=-0.473      velocity X=161.957 Y=347.273 Z=-41.701
[2023.02.06-21.10.26:005][633]LogTemp: Warning: RampVector X=1.843 Y=3.966 Z=-0.474    delta X=2.207 Y=3.756 Z=-0.430      velocity X=159.123 Y=342.171 Z=-40.861
[2023.02.06-21.10.26:017][634]LogTemp: Warning: RampVector X=2.041 Y=4.401 Z=-0.515    delta X=2.425 Y=4.184 Z=-0.469      velocity X=159.149 Y=343.089 Z=-40.152
[2023.02.06-21.10.26:027][635]LogTemp: Warning: RampVector X=1.609 Y=3.478 Z=-0.405    delta X=1.895 Y=3.319 Z=-0.372      velocity X=179.115 Y=327.310 Z=-36.977
[2023.02.06-21.10.26:038][636]LogTemp: Warning: RampVector X=1.702 Y=3.687 Z=-0.422    delta X=1.989 Y=3.528 Z=-0.389      velocity X=158.613 Y=343.218 Z=-39.326
[2023.02.06-21.10.26:049][637]LogTemp: Warning: RampVector X=1.821 Y=3.954 Z=-0.451    delta X=2.113 Y=3.796 Z=-0.417      velocity X=157.037 Y=340.578 Z=-38.826
[2023.02.06-21.10.26:061][638]LogTemp: Warning: RampVector X=1.466 Y=4.078 Z=-0.480    delta X=2.062 Y=3.758 Z=-0.412      velocity X=134.807 Y=345.167 Z=-40.179
[2023.02.06-21.10.26:071][639]LogTemp: Warning: RampVector X=1.320 Y=3.673 Z=-0.431    delta X=1.838 Y=3.400 Z=-0.373      velocity X=125.178 Y=346.424 Z=-40.577
[2023.02.06-21.10.26:086][640]LogTemp: Warning: RampVector X=1.809 Y=5.039 Z=-0.580    delta X=2.495 Y=4.681 Z=-0.504      velocity X=127.413 Y=346.771 Z=-39.782
[2023.02.06-21.10.26:097][641]LogTemp: Warning: RampVector X=1.259 Y=3.510 Z=-0.403    delta X=1.714 Y=3.278 Z=-0.353      velocity X=120.512 Y=335.094 Z=-38.435
[2023.02.06-21.10.26:107][642]LogTemp: Warning: RampVector X=1.304 Y=3.638 Z=-0.412    delta X=1.758 Y=3.409 Z=-0.363      velocity X=148.665 Y=333.596 Z=-36.551
[2023.02.06-21.10.26:117][643]LogTemp: Warning: RampVector X=1.280 Y=3.572 Z=-0.403    delta X=1.708 Y=3.360 Z=-0.358      velocity X=123.006 Y=341.816 Z=-38.569
[2023.02.06-21.10.26:128][644]LogTemp: Warning: RampVector X=1.274 Y=3.558 Z=-0.397    delta X=1.682 Y=3.358 Z=-0.354      velocity X=123.036 Y=340.010 Z=-37.905
[2023.02.06-21.10.26:139][645]LogTemp: Warning: RampVector X=1.322 Y=3.696 Z=-0.411    delta X=1.728 Y=3.500 Z=-0.369      velocity X=121.526 Y=338.471 Z=-37.637
[2023.02.06-21.10.26:150][646]LogTemp: Warning: RampVector X=1.271 Y=3.555 Z=-0.394    delta X=1.643 Y=3.379 Z=-0.356      velocity X=120.210 Y=335.375 Z=-37.176
[2023.02.06-21.10.26:160][647]LogTemp: Warning: RampVector X=1.417 Y=3.967 Z=-0.435    delta X=1.811 Y=3.783 Z=-0.395      velocity X=143.143 Y=325.272 Z=-34.485
[2023.02.06-21.10.26:173][648]LogTemp: Warning: RampVector X=1.553 Y=4.354 Z=-0.476    delta X=1.961 Y=4.167 Z=-0.435      velocity X=117.518 Y=329.084 Z=-35.954
[2023.02.06-21.10.26:184][649]LogTemp: Warning: RampVector X=1.180 Y=3.313 Z=-0.361    delta X=1.469 Y=3.183 Z=-0.332      velocity X=114.951 Y=322.817 Z=-35.203
[2023.02.06-21.10.26:195][650]LogTemp: Warning: RampVector X=1.300 Y=3.654 Z=-0.395    delta X=1.600 Y=3.521 Z=-0.365      velocity X=116.827 Y=327.938 Z=-35.419
[2023.02.06-21.10.26:208][651]LogTemp: Warning: RampVector X=1.414 Y=3.982 Z=-0.429    delta X=1.720 Y=3.848 Z=-0.399      velocity X=114.927 Y=323.563 Z=-34.859
[2023.02.06-21.10.26:219][652]LogTemp: Warning: RampVector X=0.993 Y=3.902 Z=-0.436    delta X=1.597 Y=3.643 Z=-0.378      velocity X=112.619 Y=318.093 Z=-34.205
[2023.02.06-21.10.26:230][653]LogTemp: Warning: RampVector X=0.936 Y=3.681 Z=-0.411    delta X=1.485 Y=3.450 Z=-0.359      velocity X=83.288 Y=324.597 Z=-36.206
[2023.02.06-21.10.26:243][654]LogTemp: Warning: RampVector X=1.034 Y=4.065 Z=-0.451    delta X=1.617 Y=3.823 Z=-0.396      velocity X=84.462 Y=323.378 Z=-35.745
[2023.02.06-21.10.26:255][655]LogTemp: Warning: RampVector X=0.905 Y=3.562 Z=-0.394    delta X=1.394 Y=3.364 Z=-0.349      velocity X=81.258 Y=317.752 Z=-35.143
[2023.02.06-21.10.26:268][656]LogTemp: Warning: RampVector X=1.056 Y=4.157 Z=-0.457    delta X=1.604 Y=3.939 Z=-0.407      velocity X=82.888 Y=319.072 Z=-34.988
[2023.02.06-21.10.26:283][657]LogTemp: Warning: RampVector X=1.271 Y=5.004 Z=-0.549    delta X=1.897 Y=4.760 Z=-0.492      velocity X=79.511 Y=311.453 Z=-34.155
[2023.02.06-21.10.26:300][658]LogTemp: Warning: RampVector X=1.091 Y=4.296 Z=-0.471    delta X=1.593 Y=4.106 Z=-0.427      velocity X=91.323 Y=294.731 Z=-31.620
[2023.02.06-21.10.26:309][659]LogTemp: Warning: RampVector X=0.783 Y=3.086 Z=-0.338    delta X=1.121 Y=2.961 Z=-0.308      velocity X=76.104 Y=300.097 Z=-32.883
[2023.02.06-21.10.26:321][660]LogTemp: Warning: RampVector X=1.011 Y=3.987 Z=-0.434    delta X=1.427 Y=3.836 Z=-0.398      velocity X=79.500 Y=309.857 Z=-33.686
[2023.02.06-21.10.26:333][661]LogTemp: Warning: RampVector X=0.933 Y=3.681 Z=-0.400    delta X=1.293 Y=3.554 Z=-0.369      velocity X=75.942 Y=299.663 Z=-32.589
[2023.02.06-21.10.26:344][662]LogTemp: Warning: RampVector X=0.892 Y=3.524 Z=-0.382    delta X=1.215 Y=3.412 Z=-0.355      velocity X=75.545 Y=298.877 Z=-32.409
[2023.02.06-21.10.26:357][663]LogTemp: Warning: RampVector X=0.883 Y=3.490 Z=-0.377    delta X=1.182 Y=3.388 Z=-0.352      velocity X=95.392 Y=292.283 Z=-30.650
[2023.02.06-21.10.26:372][664]LogTemp: Warning: RampVector X=1.117 Y=4.417 Z=-0.477    delta X=1.469 Y=4.300 Z=-0.447      velocity X=74.685 Y=295.893 Z=-31.933
[2023.02.06-21.10.26:383][665]LogTemp: Warning: RampVector X=0.886 Y=3.509 Z=-0.379    delta X=1.139 Y=3.427 Z=-0.358      velocity X=70.942 Y=282.646 Z=-30.533
[2023.02.06-21.10.26:400][666]LogTemp: Warning: RampVector X=1.061 Y=4.208 Z=-0.453    delta X=1.339 Y=4.121 Z=-0.431      velocity X=71.410 Y=288.085 Z=-31.071
[2023.02.06-21.10.26:415][667]LogTemp: Warning: RampVector X=0.562 Y=3.659 Z=-0.410    delta X=1.104 Y=3.492 Z=-0.367      velocity X=46.636 Y=279.920 Z=-31.200
[2023.02.06-21.10.26:424][668]LogTemp: Warning: RampVector X=0.545 Y=3.550 Z=-0.398    delta X=1.048 Y=3.399 Z=-0.359      velocity X=43.088 Y=277.900 Z=-31.144
[2023.02.06-21.10.26:438][669]LogTemp: Warning: RampVector X=0.512 Y=3.337 Z=-0.375    delta X=0.965 Y=3.204 Z=-0.340      velocity X=42.337 Y=273.486 Z=-30.692
[2023.02.06-21.10.26:459][670]LogTemp: Warning: RampVector X=0.719 Y=4.685 Z=-0.527    delta X=1.327 Y=4.512 Z=-0.481      velocity X=41.950 Y=270.233 Z=-30.384
[2023.02.06-21.10.26:473][671]LogTemp: Warning: RampVector X=0.590 Y=3.844 Z=-0.438    delta X=1.056 Y=3.716 Z=-0.402      velocity X=37.435 Y=244.880 Z=-27.881
[2023.02.06-21.10.26:490][672]LogTemp: Warning: RampVector X=0.558 Y=3.634 Z=-0.421    delta X=0.971 Y=3.524 Z=-0.391      velocity X=50.350 Y=215.972 Z=-24.332
[2023.02.06-21.10.26:507][673]LogTemp: Warning: RampVector X=0.570 Y=3.707 Z=-0.445    delta X=0.961 Y=3.606 Z=-0.417      velocity X=29.808 Y=195.195 Z=-23.458
[2023.02.06-21.10.26:523][674]LogTemp: Warning: RampVector X=0.423 Y=2.746 Z=-0.345    delta X=0.688 Y=2.680 Z=-0.326      velocity X=26.995 Y=176.875 Z=-22.212
[2023.02.06-21.10.26:538][675]LogTemp: Warning: RampVector X=0.354 Y=2.291 Z=-0.302    delta X=0.559 Y=2.242 Z=-0.287      velocity X=24.858 Y=161.658 Z=-21.280
[2023.02.06-21.10.26:551][676]LogTemp: Warning: RampVector X=0.336 Y=2.172 Z=-0.300    delta X=0.517 Y=2.130 Z=-0.288      velocity X=22.688 Y=147.200 Z=-20.365
[2023.02.06-21.10.26:570][677]LogTemp: Warning: RampVector X=0.322 Y=2.075 Z=-0.305    delta X=0.482 Y=2.039 Z=-0.293      velocity X=20.578 Y=133.277 Z=-19.562
[2023.02.06-21.10.26:580][678]LogTemp: Warning: RampVector X=0.258 Y=1.654 Z=-0.258    delta X=0.375 Y=1.629 Z=-0.250      velocity X=34.496 Y=118.767 Z=-17.995
[2023.02.06-21.10.26:591][679]LogTemp: Warning: RampVector X=0.219 Y=1.405 Z=-0.231    delta X=0.311 Y=1.385 Z=-0.225      velocity X=17.574 Y=112.892 Z=-18.587
[2023.02.06-21.10.26:602][680]LogTemp: Warning: RampVector X=0.182 Y=1.165 Z=-0.201    delta X=0.253 Y=1.150 Z=-0.196      velocity X=16.431 Y=105.253 Z=-18.167
[2023.02.06-21.10.26:616][681]LogTemp: Warning: RampVector X=0.205 Y=1.308 Z=-0.239    delta X=0.280 Y=1.292 Z=-0.234      velocity X=15.109 Y=96.525 Z=-17.630
[2023.02.06-21.10.26:628][682]LogTemp: Warning: RampVector X=0.170 Y=1.079 Z=-0.208    delta X=0.226 Y=1.068 Z=-0.205      velocity X=14.021 Y=89.357 Z=-17.250
[2023.02.06-21.10.26:638][683]LogTemp: Warning: RampVector X=0.141 Y=0.894 Z=-0.181    delta X=0.184 Y=0.886 Z=-0.178      velocity X=13.137 Y=83.458 Z=-16.889
[2023.02.06-21.10.26:654][684]LogTemp: Warning: RampVector X=0.174 Y=1.098 Z=-0.236    delta X=0.223 Y=1.088 Z=-0.233      velocity X=11.997 Y=76.028 Z=-16.366
[2023.02.06-21.10.26:669][685]LogTemp: Warning: RampVector X=0.166 Y=1.040 Z=-0.242    delta X=0.207 Y=1.033 Z=-0.239      velocity X=10.918 Y=68.883 Z=-16.001
[2023.02.06-21.10.26:683][686]LogTemp: Warning: RampVector X=0.131 Y=0.820 Z=-0.204    delta X=0.160 Y=0.814 Z=-0.202      velocity X=10.095 Y=63.289 Z=-15.731
[2023.02.06-21.10.26:693][687]LogTemp: Warning: RampVector X=0.110 Y=0.684 Z=-0.180    delta X=0.132 Y=0.681 Z=-0.179      velocity X=9.386 Y=58.654 Z=-15.422
[2023.02.06-21.10.26:704][688]LogTemp: Warning: RampVector X=0.096 Y=0.596 Z=-0.165    delta X=0.113 Y=0.593 Z=-0.164      velocity X=8.772 Y=54.625 Z=-15.099
[2023.02.06-21.10.26:716][689]LogTemp: Warning: RampVector X=0.096 Y=0.595 Z=-0.173    delta X=0.112 Y=0.592 Z=-0.172      velocity X=8.145 Y=50.573 Z=-14.732
[2023.02.06-21.10.26:727][690]LogTemp: Warning: RampVector X=0.086 Y=0.525 Z=-0.161    delta X=0.097 Y=0.523 Z=-0.161      velocity X=7.601 Y=46.973 Z=-14.429
[2023.02.06-21.10.26:738][691]LogTemp: Warning: RampVector X=0.076 Y=0.463 Z=-0.149    delta X=0.085 Y=0.461 Z=-0.149      velocity X=7.114 Y=43.800 Z=-14.130
[2023.02.06-21.10.26:750][692]LogTemp: Warning: RampVector X=0.084 Y=0.509 Z=-0.174    delta X=0.093 Y=0.507 Z=-0.173      velocity X=6.553 Y=40.250 Z=-13.749
[2023.02.06-21.10.26:761][693]LogTemp: Warning: RampVector X=0.068 Y=0.410 Z=-0.148    delta X=0.074 Y=0.409 Z=-0.148      velocity X=6.131 Y=37.360 Z=-13.522
[2023.02.06-21.10.26:772][694]LogTemp: Warning: RampVector X=0.062 Y=0.372 Z=-0.142    delta X=0.066 Y=0.371 Z=-0.141      velocity X=5.692 Y=34.624 Z=-13.186
[2023.02.06-21.10.26:784][695]LogTemp: Warning: RampVector X=0.066 Y=0.399 Z=-0.160    delta X=0.071 Y=0.398 Z=-0.160      velocity X=5.621 Y=34.102 Z=-13.682
[2023.02.06-21.10.26:797][696]LogTemp: Warning: RampVector X=0.065 Y=0.389 Z=-0.166    delta X=0.069 Y=0.388 Z=-0.166      velocity X=5.178 Y=31.281 Z=-13.342
[2023.02.06-21.10.26:811][697]LogTemp: Warning: RampVector X=0.071 Y=0.427 Z=-0.197    delta X=0.075 Y=0.426 Z=-0.197      velocity X=4.742 Y=28.516 Z=-13.164
[2023.02.06-21.10.26:822][698]LogTemp: Warning: RampVector X=0.048 Y=0.288 Z=-0.143    delta X=0.050 Y=0.288 Z=-0.143      velocity X=4.426 Y=26.284 Z=-13.043
[2023.02.06-21.10.26:833][699]LogTemp: Warning: RampVector X=0.052 Y=0.321 Z=-0.145    delta X=0.055 Y=0.320 Z=-0.145      velocity X=5.450 Y=29.874 Z=-13.552
[2023.02.06-21.10.26:846][700]LogTemp: Warning: RampVector X=0.067 Y=0.423 Z=-0.201    delta X=0.072 Y=0.423 Z=-0.200      velocity X=5.016 Y=31.652 Z=-15.006
[2023.02.06-21.10.26:858][701]LogTemp: Warning: RampVector X=0.050 Y=0.318 Z=-0.160    delta X=0.054 Y=0.318 Z=-0.160      velocity X=4.685 Y=29.261 Z=-14.698
[2023.02.06-21.10.26:870][702]LogTemp: Warning: RampVector X=0.064 Y=0.420 Z=-0.196    delta X=0.069 Y=0.419 Z=-0.196      velocity X=5.503 Y=32.819 Z=-15.349
[2023.02.06-21.10.26:882][703]LogTemp: Warning: RampVector X=0.063 Y=0.422 Z=-0.217    delta X=0.070 Y=0.421 Z=-0.217      velocity X=4.996 Y=33.438 Z=-17.193
[2023.02.06-21.10.26:894][704]LogTemp: Warning: RampVector X=0.052 Y=0.350 Z=-0.190    delta X=0.058 Y=0.349 Z=-0.189      velocity X=4.659 Y=30.812 Z=-16.675
[2023.02.06-21.10.26:905][705]LogTemp: Warning: RampVector X=0.055 Y=0.386 Z=-0.198    delta X=0.062 Y=0.385 Z=-0.198      velocity X=5.198 Y=33.623 Z=-17.243
[2023.02.06-21.10.26:916][706]LogTemp: Warning: RampVector X=0.049 Y=0.349 Z=-0.185    delta X=0.056 Y=0.348 Z=-0.185      velocity X=4.455 Y=31.186 Z=-16.558
[2023.02.06-21.10.26:929][707]LogTemp: Warning: RampVector X=0.045 Y=0.324 Z=-0.181    delta X=0.052 Y=0.324 Z=-0.180      velocity X=4.064 Y=28.778 Z=-16.012
[2023.02.06-21.10.26:942][708]LogTemp: Warning: RampVector X=0.048 Y=0.352 Z=-0.204    delta X=0.056 Y=0.351 Z=-0.204      velocity X=23.540 Y=23.952 Z=-14.328
[2023.02.06-21.10.26:955][709]LogTemp: Warning: RampVector X=0.041 Y=0.301 Z=-0.190    delta X=0.048 Y=0.300 Z=-0.190      velocity X=3.469 Y=24.598 Z=-15.516
[2023.02.06-21.10.26:969][710]LogTemp: Warning: RampVector X=0.047 Y=0.360 Z=-0.205    delta X=0.056 Y=0.359 Z=-0.204      velocity X=4.426 Y=28.056 Z=-15.971
[2023.02.06-21.10.26:986][711]LogTemp: Warning: RampVector X=0.047 Y=0.371 Z=-0.223    delta X=0.058 Y=0.370 Z=-0.222      velocity X=3.327 Y=25.321 Z=-15.217
[2023.02.06-21.10.27:000][712]LogTemp: Warning: RampVector X=0.042 Y=0.315 Z=-0.272    delta X=0.053 Y=0.313 Z=-0.272      velocity X=2.781 Y=19.673 Z=-17.033
[2023.02.06-21.10.27:017][713]LogTemp: Warning: RampVector X=0.047 Y=0.358 Z=-0.343    delta X=0.061 Y=0.357 Z=-0.342      velocity X=3.148 Y=19.803 Z=-18.989
[2023.02.06-21.10.27:032][714]LogTemp: Warning: RampVector X=0.025 Y=0.180 Z=-0.248    delta X=0.034 Y=0.179 Z=-0.247      velocity X=1.619 Y=14.119 Z=-19.347
[2023.02.06-21.10.27:049][715]LogTemp: Warning: RampVector X=0.016 Y=0.084 Z=-0.320    delta X=0.026 Y=0.083 Z=-0.320      velocity X=0.099 Y=5.133 Z=-19.170
[2023.02.06-21.10.27:063][716]LogTemp: Warning: RampVector X=-0.003 Y=-0.070 Z=-0.293    delta X=0.006 Y=-0.071 Z=-0.293      velocity X=-1.447 Y=-4.329 Z=-18.729
[2023.02.06-21.10.27:075][717]LogTemp: Warning: RampVector X=-0.022 Y=-0.199 Z=-0.213    delta X=-0.013 Y=-0.200 Z=-0.213      velocity X=0.134 Y=-17.196 Z=-18.082
[2023.02.06-21.10.27:084][718]LogTemp: Warning: RampVector X=-0.040 Y=-0.326 Z=-0.209    delta X=-0.027 Y=-0.328 Z=-0.209      velocity X=-4.270 Y=-27.439 Z=-17.730
[2023.02.06-21.10.27:100][719]LogTemp: Warning: RampVector X=-0.069 Y=-0.532 Z=-0.226    delta X=-0.050 Y=-0.534 Z=-0.225      velocity X=-6.338 Y=-40.163 Z=-17.189
[2023.02.06-21.10.27:113][720]LogTemp: Warning: RampVector X=-0.089 Y=-0.660 Z=-0.206    delta X=-0.065 Y=-0.663 Z=-0.205      velocity X=-8.473 Y=-53.002 Z=-16.681
[2023.02.06-21.10.27:124][721]LogTemp: Warning: RampVector X=-0.106 Y=-0.772 Z=-0.188    delta X=-0.078 Y=-0.776 Z=-0.187      velocity X=-10.342 Y=-65.986 Z=-16.186
[2023.02.06-21.10.27:135][722]LogTemp: Warning: RampVector X=-0.144 Y=-1.018 Z=-0.197    delta X=-0.099 Y=-1.023 Z=-0.196      velocity X=-12.582 Y=-80.504 Z=-15.684
[2023.02.06-21.10.27:147][723]LogTemp: Warning: RampVector X=-0.185 Y=-1.297 Z=-0.203    delta X=-0.131 Y=-1.303 Z=-0.200      velocity X=-15.281 Y=-96.219 Z=-15.111
